,lat,lon,mean_wv,ema_1,ema_7,ema_6,ema_5,prophet,lstm_relu,lstm_tanh,ema_1_rmse,ema_7_rmse,ema_6_rmse,ema_5_rmse,prophet_rmse,lstm_relu_rmse,lstm_tanh_rmse
2303,16.75,118.5,4.928521560852092,11.643650725434183,11.84493135089734,12.039477244108033,12.267496560274537,13.170332033152741,4.965103526910146,5.107878598037346,7.376951110046682,7.532255642673196,7.709719372451489,7.924044651659703,8.341812947314962,1.7228560505847126,1.6797965044080665
2304,16.75,118.75,4.687070319408103,11.384341595532389,11.446314515545183,11.57702039374333,11.734540093805952,8.248546170211219,4.460454761981964,4.912566934227709,7.281632658989628,7.3113773514339035,7.429440221862074,7.577123090293842,3.970998953329013,1.726172352529344,1.7517055919961062
2305,16.75,119.0,4.403969301486102,10.989963077246854,10.89720380584261,10.95338087024532,11.027873746227625,12.592423900563338,4.16057155529658,4.456478322140543,7.098546815148833,6.987534321897399,7.035540242604297,7.104102333703691,8.278680005505594,1.7822504853768635,1.8265264711463172
2306,16.75,119.25,4.07576976598254,10.118873405082816,9.93920429757956,9.943923854842263,9.95860184943381,9.303873781957659,3.8472144405047097,3.7927401441036257,6.505215891798824,6.31967205002477,6.319621424376746,6.331156925321968,5.393815385670575,1.8229215670390624,1.7180422802985431
2307,16.75,119.5,3.6357765865428173,8.859350556834018,8.598286050559167,8.540413927360797,8.478792352673183,7.64396527462488,3.410152276357015,3.593173526038894,5.6581277499149465,5.4120524977436,5.356491837311799,5.298497091445623,4.218823803580817,1.8798235904704967,1.8718676392240652
2308,16.75,119.75,3.0514784352392628,7.143584970153165,6.837715847273415,6.724629626976591,6.592706057549172,6.115990615092954,2.7492186029752097,3.5199857628514515,4.552659292908519,4.282951631424414,4.1836696504388655,4.069288935723121,3.303939052970064,1.8917056657084985,2.0116874207283875
2309,16.75,120.0,2.3865324710316758,4.9429537352456565,4.762185779070549,4.6599954440657445,4.52809719660518,6.987949680947131,2.1733258068561554,2.41185890603837,3.0990781861983026,2.9709954548484094,2.898167903553418,2.80608292316243,4.700126744946,1.5982990568942808,1.5414666579818381
2310,16.75,120.25,1.7530760176682951,3.5170542188345078,3.3755140787514715,3.264472266097563,3.116169224020785,1.8129623386943046,1.4799930254618328,1.7192545516376285,2.170712285192054,2.08767162570816,2.0141317250112754,1.918400004088195,0.8520740422749882,1.1375681185749877,1.106521328952025
2311,16.75,120.5,1.082338801148268,1.8841281196230923,1.8218292981787128,1.763374247637981,1.6825039451624997,1.2159977535526167,0.8880869299173355,1.2279416015021283,1.087151855812472,1.0641391596162417,1.0329857728323735,0.9909858588929578,0.4536117801488752,0.6644590382213648,0.6385261435737493
2312,16.75,120.75,1.0195490836740744,1.103694797757928,1.4819523211671866,1.6259555787320397,1.775740119576504,2.2891044484501637,0.9155176629622778,1.0056587094986116,0.585253406571469,0.7477214104311473,0.8467862247448016,0.9614929072419948,1.327615345185258,0.38556116084260605,0.3264850482073229
2313,16.75,121.0,1.1836659514519587,1.2957717492343914,1.6172190029528914,1.760831168372124,1.9194340396269702,1.483318891541023,1.0468434592088063,1.1706317944344435,0.6471345559749361,0.7450240309161456,0.8369030019039314,0.9561737474733871,0.49625208353316913,0.4092957616174947,0.29569545474814796
2314,16.75,121.25,0.6981141660891338,1.4441454547528627,1.518315304346214,1.565838266020373,1.622074557431569,1.5122577622671571,0.6592092216014862,0.7103237543993024,0.7991779688557514,0.8672142655210577,0.9137390426499373,0.9694749216566657,0.823822328537085,0.18549462931571578,0.09484734636646378
2315,16.75,121.5,0.9356359689583532,2.6181650017960436,2.6404152106338397,2.6756646564118696,2.719379616534626,3.3270818524821504,0.9447407225767771,0.8536608050117963,1.7624816512959196,1.775224524942353,1.8066170139943236,1.8467169195559707,2.405768061008026,0.32958251855669984,0.2842097102877249
2316,16.75,121.75,1.3783590652588764,3.588411964495128,3.6578919197705844,3.7110621995832385,3.7669993380501285,3.2943345593170554,1.3232891261577606,1.1232285161301665,2.368051387755814,2.4019895207044266,2.4447477943737437,2.4916920113952266,1.961386949572676,0.4670589464621676,0.467786731775562
2317,16.75,122.0,1.6146619288996498,2.5245209789939103,2.853531428047896,2.971014050545675,3.079992619726879,3.4185885102814186,1.4809126754601796,1.5015941875252425,1.1650776863534578,1.3942808667792161,1.492935392285812,1.5892627525558316,1.8811875463200005,0.41482528621327486,0.3286021560660544
2318,16.75,122.25,2.188176757777569,3.9274139669150485,4.353590390551731,4.524852470457894,4.695292597090709,3.791182040939925,2.1275843381881714,1.9920362945364436,2.045321409122477,2.372786491346824,2.522602030534056,2.676859817033544,1.6898797534752474,0.5063538517501737,0.3987970873903575
2319,16.75,122.5,3.2704849369606723,7.302580918993303,7.740965358485037,7.958273368156299,8.187204717479377,6.39896348733178,3.1674977739652,3.02899811100149,4.454293760957057,4.794516281952138,4.986029698446623,5.192866868583155,3.272470489408278,0.9031541583124182,0.6214576104451279
2320,16.75,122.75,4.224837247111392,9.513713677795897,10.058602897945944,10.331803476087803,10.621218658854957,10.102758961907254,4.158771236737569,3.751254428315408,5.782401780145009,6.218330665414222,6.463539913190675,6.728997468456247,6.013305174813531,1.0382055350338049,0.9614642168158821
